日期,指数代码,指数名称,用途,开盘价,收盘价,最高价,最低价,成交量
2021-03-09,000300,沪深300,CAPM市场基准,5066.155,4970.999,5094.311,4917.909,23071100400
2021-03-10,000300,沪深300,CAPM市场基准,5047.059,5003.612,5055.279,4981.616,16992849000
2021-03-11,000300,沪深300,CAPM市场基准,5024.559,5128.216,5138.415,5020.578,18960076600
2021-03-12,000300,沪深300,CAPM市场基准,5153.674,5146.379,5153.674,5086.823,20102058900
2021-03-15,000300,沪深300,CAPM市场基准,5116.123,5035.544,5120.876,4992.399,20415308400
2021-03-16,000300,沪深300,CAPM市场基准,5054.409,5079.362,5084.309,5009.951,16139005400
2021-03-17,000300,沪深300,CAPM市场基准,5062.771,5100.858,5123.545,5020.126,14916237600
2021-03-18,000300,沪深300,CAPM市场基准,5114.587,5141.768,5160.457,5111.129,14290151800
2021-03-19,000300,沪深300,CAPM市场基准,5068.532,5007.091,5089.918,4980.761,16417484900
2021-03-22,000300,沪深300,CAPM市场基准,5008.395,5057.152,5071.338,4996.541,16740263200
2021-03-23,000300,沪深300,CAPM市场基准,5057.063,5009.246,5064.02,4966.534,15801396700
2021-03-24,000300,沪深300,CAPM市场基准,4985.401,4928.685,5024.327,4919.893,15938598200
2021-03-25,000300,沪深300,CAPM市场基准,4904.068,4926.347,4950.761,4883.662,13294518900
2021-03-26,000300,沪深300,CAPM市场基准,4953.945,5037.99,5050.829,4953.945,14592669700
2021-03-29,000300,沪深300,CAPM市场基准,5052.263,5046.877,5086.654,5010.39,14338821500
2021-03-30,000300,沪深300,CAPM市场基准,5043.095,5094.729,5106.037,5032.795,13861856000
2021-03-31,000300,沪深300,CAPM市场基准,5085.95,5048.361,5085.95,5015.607,14133574300
2021-04-01,000300,沪深300,CAPM市场基准,5059.936,5110.777,5115.429,5056.872,12032489000
2021-04-02,000300,沪深300,CAPM市场基准,5129.855,5161.557,5169.831,5116.347,12700225400
2021-04-06,000300,沪深300,CAPM市场基准,5178.64,5140.342,5181.149,5125.33,10983421000
2021-04-07,000300,沪深300,CAPM市场基准,5141.656,5103.743,5141.656,5065.193,14576374800
2021-04-08,000300,沪深300,CAPM市场基准,5078.263,5112.209,5129.132,5062.073,14177104700
2021-04-09,000300,沪深300,CAPM市场基准,5100.042,5035.337,5100.042,5022.093,12841650900
2021-04-12,000300,沪深300,CAPM市场基准,5026.979,4947.746,5045.602,4933.013,15264431400
2021-04-13,000300,沪深300,CAPM市场基准,4949.807,4939.644,4994.54,4924.198,13291935800
2021-04-14,000300,沪深300,CAPM市场基准,4945.686,4980.628,4987.119,4940.269,12086083800
2021-04-15,000300,沪深300,CAPM市场基准,4969.91,4948.974,4969.91,4900.303,10882938400
2021-04-16,000300,沪深300,CAPM市场基准,4966.9,4966.181,4979.173,4917.96,11123992400
2021-04-19,000300,沪深300,CAPM市场基准,4966.409,5087.017,5088.211,4940.747,15476982400
2021-04-20,000300,沪深300,CAPM市场基准,5065.776,5083.365,5119.859,5058.925,13654170000
2021-04-21,000300,沪深300,CAPM市场基准,5055.24,5098.745,5110.562,5047.992,12463727700
2021-04-22,000300,沪深300,CAPM市场基准,5114.28,5089.244,5119.225,5067.138,12116764500
2021-04-23,000300,沪深300,CAPM市场基准,5088.826,5135.453,5149.983,5086.491,12205699100
2021-04-26,000300,沪深300,CAPM市场基准,5156.594,5077.237,5181.107,5072.959,15138196700
2021-04-27,000300,沪深300,CAPM市场基准,5076.642,5090.52,5095.984,5042.61,12396183700
2021-04-28,000300,沪深300,CAPM市场基准,5073.973,5119.242,5119.446,5059.263,12062031800
2021-04-29,000300,沪深300,CAPM市场基准,5128.28,5164.169,5170.585,5113.648,14009248000
2021-04-30,000300,沪深300,CAPM市场基准,5156.356,5123.489,5163.252,5094.929,16012162100
2021-05-06,000300,沪深300,CAPM市场基准,5098.801,5061.124,5132.899,5037.408,15882263000
2021-05-07,000300,沪深300,CAPM市场基准,5073.455,4996.053,5093.747,4996.037,17225832100
2021-05-10,000300,沪深300,CAPM市场基准,5001.437,4992.422,5019.393,4953.697,17082058500
2021-05-11,000300,沪深300,CAPM市场基准,4956.079,5023.06,5033.494,4925.915,15152649700
2021-05-12,000300,沪深300,CAPM市场基准,5003.817,5044.548,5051.168,4995.405,12661908600
2021-05-13,000300,沪深300,CAPM市场基准,4992.352,4992.974,5022.084,4975.446,13227940600
2021-05-14,000300,沪深300,CAPM市场基准,5007.629,5110.59,5112.984,4981.295,15942618000
2021-05-17,000300,沪深300,CAPM市场基准,5115.306,5184.985,5206.695,5115.306,15388963400
2021-05-18,000300,沪深300,CAPM市场基准,5190.935,5187.601,5201.672,5156.792,11840426100
2021-05-19,000300,沪深300,CAPM市场基准,5173.167,5172.272,5193.557,5151.639,11872998300
2021-05-20,000300,沪深300,CAPM市场基准,5167.055,5186.412,5201.594,5152.036,13845477500
2021-05-21,000300,沪深300,CAPM市场基准,5199.129,5134.148,5216.162,5123.117,12476848500
2021-05-24,000300,沪深300,CAPM市场基准,5138.815,5155.588,5155.588,5092.389,12674233600
2021-05-25,000300,沪深300,CAPM市场基准,5165.036,5318.478,5324.361,5161.524,18299683900
2021-05-26,000300,沪深300,CAPM市场基准,5326.117,5320.593,5344.284,5308.739,16960709600
2021-05-27,000300,沪深300,CAPM市场基准,5311.373,5338.233,5378.476,5286.05,14846285500
2021-05-28,000300,沪深300,CAPM市场基准,5338.728,5321.089,5360.277,5288.652,16460580600
2021-05-31,000300,沪深300,CAPM市场基准,5318.083,5331.57,5331.629,5281.685,14460326900
2021-06-01,000300,沪深300,CAPM市场基准,5320.475,5341.68,5343.753,5269.259,14383147400
2021-06-02,000300,沪深300,CAPM市场基准,5348.344,5289.974,5352.64,5266.785,13775431900
2021-06-03,000300,沪深300,CAPM市场基准,5285.71,5255.286,5314.369,5255.072,14196887800
2021-06-04,000300,沪深300,CAPM市场基准,5228.276,5282.277,5334.49,5221.229,14473208700
2021-06-07,000300,沪深300,CAPM市场基准,5284.891,5277.627,5286.842,5242.948,12770497100
2021-06-08,000300,沪深300,CAPM市场基准,5276.971,5232.117,5319.041,5201.14,13055953200
2021-06-09,000300,沪深300,CAPM市场基准,5224.95,5236.449,5253.356,5215.351,12182032100
2021-06-10,000300,沪深300,CAPM市场基准,5236.469,5271.466,5299.53,5229.518,13899196700
2021-06-11,000300,沪深300,CAPM市场基准,5275.746,5224.703,5276.104,5213.599,18080717300
2021-06-15,000300,沪深300,CAPM市场基准,5218.565,5166.56,5225.502,5137.409,14288005800
2021-06-16,000300,沪深300,CAPM市场基准,5163.249,5080.491,5164.519,5076.022,12514798500
2021-06-17,000300,沪深300,CAPM市场基准,5074.384,5101.892,5123.365,5073.821,12045251800
2021-06-18,000300,沪深300,CAPM市场基准,5104.93,5102.466,5128.031,5064.921,14858580500
2021-06-21,000300,沪深300,CAPM市场基准,5088.089,5090.385,5123.783,5058.57,13218451600
2021-06-22,000300,沪深300,CAPM市场基准,5106.074,5122.158,5125.819,5086.278,13041675300
2021-06-23,000300,沪深300,CAPM市场基准,5127.191,5147.394,5171.033,5109.757,13635605800
2021-06-24,000300,沪深300,CAPM市场基准,5156.564,5155.974,5160.435,5120.584,12668562500
2021-06-25,000300,沪深300,CAPM市场基准,5159.802,5239.968,5251.608,5157.476,15493106100
2021-06-28,000300,沪深300,CAPM市场基准,5253.608,5251.76,5260.637,5226.22,13319378300
2021-06-29,000300,沪深300,CAPM市场基准,5248.525,5190.545,5248.525,5182.677,12516299700
2021-06-30,000300,沪深300,CAPM市场基准,5189.38,5224.041,5231.426,5186.625,10375267100
2021-07-01,000300,沪深300,CAPM市场基准,5241.204,5229.664,5252.264,5190.876,12724062000
2021-07-02,000300,沪深300,CAPM市场基准,5186.661,5081.117,5186.661,5074.362,13042642400
2021-07-05,000300,沪深300,CAPM市场基准,5073.779,5085.792,5098.231,5048.004,13121158900
2021-07-06,000300,沪深300,CAPM市场基准,5089.778,5083.104,5092.207,5028.506,14065522000
2021-07-07,000300,沪深300,CAPM市场基准,5052.42,5140.49,5152.771,5045.406,14854906000
2021-07-08,000300,沪深300,CAPM市场基准,5149.31,5088.257,5151.217,5078.93,17390100800
2021-07-09,000300,沪深300,CAPM市场基准,5063.148,5069.436,5081.409,5006.412,16065322600
2021-07-12,000300,沪深300,CAPM市场基准,5108.378,5132.709,5159.412,5070.319,20621203900
2021-07-13,000300,沪深300,CAPM市场基准,5128.614,5142.099,5154.051,5114.943,16648220900
2021-07-14,000300,沪深300,CAPM市场基准,5130.752,5083.085,5130.752,5075.125,18835272000
2021-07-15,000300,沪深300,CAPM市场基准,5073.263,5151.463,5153.806,5067.677,18107710300
2021-07-16,000300,沪深300,CAPM市场基准,5140.904,5094.773,5140.904,5090.632,16995598200
2021-07-19,000300,沪深300,CAPM市场基准,5083.728,5113.495,5120.824,5047.623,15319958900
2021-07-20,000300,沪深300,CAPM市场基准,5080.216,5108.994,5114.003,5067.862,12930004400
2021-07-21,000300,沪深300,CAPM市场基准,5122.784,5144.043,5160.545,5122.305,16797646900
2021-07-22,000300,沪深300,CAPM市场基准,5150.386,5151.752,5171.21,5137.88,18555686400
2021-07-23,000300,沪深300,CAPM市场基准,5145.431,5089.228,5145.431,5079.997,21653684700
2021-07-26,000300,沪深300,CAPM市场基准,5067.307,4925.299,5067.307,4859.603,22811171000
2021-07-27,000300,沪深300,CAPM市场基准,4924.282,4751.313,4940.86,4749.033,23663122500
2021-07-28,000300,沪深300,CAPM市场基准,4714.295,4760.483,4785.657,4663.901,19263439300
2021-07-29,000300,沪深300,CAPM市场基准,4845.76,4850.275,4857.971,4800.013,17332205400
2021-07-30,000300,沪深300,CAPM市场基准,4825.7,4811.17,4825.7,4761.038,18234977600
2021-08-02,000300,沪深300,CAPM市场基准,4794.819,4933.736,4938.815,4761.459,22719491800
2021-08-03,000300,沪深300,CAPM市场基准,4909.233,4934.458,4957.029,4890.85,20353336000
2021-08-04,000300,沪深300,CAPM市场基准,4927.736,4978.848,4979.291,4919.657,17546646100
2021-08-05,000300,沪深300,CAPM市场基准,4946.167,4948.67,4997.14,4921.938,16738182900
2021-08-06,000300,沪深300,CAPM市场基准,4943.043,4921.565,4944.349,4891.797,15417968800
2021-08-09,000300,沪深300,CAPM市场基准,4890.257,4985.563,5002.894,4884.039,18243687100
2021-08-10,000300,沪深300,CAPM市场基准,4977.816,5043.148,5043.761,4941.24,16705190200
2021-08-11,000300,沪深300,CAPM市场基准,5037.082,5015.341,5059.789,5009.978,18226607400
2021-08-12,000300,沪深300,CAPM市场基准,4998.073,4973.351,5016.263,4962.985,16822373300
2021-08-13,000300,沪深300,CAPM市场基准,4958.758,4945.983,4993.743,4921.281,15831432100
2021-08-16,000300,沪深300,CAPM市场基准,4935.923,4941.068,4973.376,4931.369,16195337300
2021-08-17,000300,沪深300,CAPM市场基准,4935.004,4837.403,4967.565,4823.392,18757347200
2021-08-18,000300,沪深300,CAPM市场基准,4838.471,4894.238,4909.541,4818.901,19747437800
2021-08-19,000300,沪深300,CAPM市场基准,4886.564,4862.139,4893.467,4839.568,20171171900
2021-08-20,000300,沪深300,CAPM市场基准,4817.494,4769.268,4835.153,4720.826,17763581000
2021-08-23,000300,沪深300,CAPM市场基准,4777.735,4835.878,4843.819,4764.009,16757909300
2021-08-24,000300,沪深300,CAPM市场基准,4844.593,4888.39,4906.204,4842.748,19788316300
2021-08-25,000300,沪深300,CAPM市场基准,4890.521,4898.157,4899.765,4865.765,18944801600
2021-08-26,000300,沪深300,CAPM市场基准,4892.204,4801.609,4892.204,4798.695,19761738700
2021-08-27,000300,沪深300,CAPM市场基准,4794.974,4827.043,4863.469,4793.591,18331021100
2021-08-30,000300,沪深300,CAPM市场基准,4847.035,4813.27,4849.16,4787.2,21963575700
2021-08-31,000300,沪深300,CAPM市场基准,4803.085,4805.61,4821.756,4740.752,23511865800
2021-09-01,000300,沪深300,CAPM市场基准,4804.686,4869.459,4906.402,4763.299,32672108000
2021-09-02,000300,沪深300,CAPM市场基准,4865.822,4869.411,4892.705,4845.625,26785801300
2021-09-03,000300,沪深300,CAPM市场基准,4875.066,4843.062,4886.548,4828.699,26809189600
2021-09-06,000300,沪深300,CAPM市场基准,4841.062,4933.726,4944.45,4837.786,24050724500
2021-09-07,000300,沪深300,CAPM市场基准,4932.976,4992.829,5005.961,4915.612,24417851900
2021-09-08,000300,沪深300,CAPM市场基准,4986.795,4972.132,5013.976,4955.888,26461531500
2021-09-09,000300,沪深300,CAPM市场基准,4952.492,4970.013,4970.147,4929.95,25653021700
2021-09-10,000300,沪深300,CAPM市场基准,4967.976,5013.522,5042.799,4962.371,28830435200
2021-09-13,000300,沪深300,CAPM市场基准,5006.775,4991.66,5029.724,4964.96,24991529800
2021-09-14,000300,沪深300,CAPM市场基准,4989.835,4917.162,5000.977,4907.316,24559040200
2021-09-15,000300,沪深300,CAPM市场基准,4903.847,4867.319,4903.847,4843.116,18798473000
2021-09-16,000300,沪深300,CAPM市场基准,4866.794,4807.698,4879.531,4806.144,21675209900
2021-09-17,000300,沪深300,CAPM市场基准,4797.113,4855.94,4857.958,4786.088,20195812700
2021-09-22,000300,沪深300,CAPM市场基准,4770.732,4821.768,4830.85,4765.23,19122037600
2021-09-23,000300,沪深300,CAPM市场基准,4848.222,4853.196,4877.336,4837.557,22815106400
2021-09-24,000300,沪深300,CAPM市场基准,4845.638,4849.428,4897.06,4838.535,20769329000
2021-09-27,000300,沪深300,CAPM市场基准,4870.848,4877.37,4922.563,4852.2,21596703000
2021-09-28,000300,沪深300,CAPM市场基准,4869.085,4883.828,4901.311,4846.631,17689088000
2021-09-29,000300,沪深300,CAPM市场基准,4846.021,4833.928,4868.068,4799.877,18817136600
2021-09-30,000300,沪深300,CAPM市场基准,4843.953,4866.383,4876.073,4843.953,14611389600
2021-10-08,000300,沪深300,CAPM市场基准,4915.731,4929.941,4937.092,4891.625,16896807700
2021-10-11,000300,沪深300,CAPM市场基准,4941.292,4936.192,4983.729,4930.713,16351162400
2021-10-12,000300,沪深300,CAPM市场基准,4920.66,4883.837,4925.488,4840.77,16807933700
2021-10-13,000300,沪深300,CAPM市场基准,4880.144,4940.109,4953.375,4869.831,13114281300
2021-10-14,000300,沪深300,CAPM市场基准,4934.258,4913.612,4953.923,4903.25,11955701300
2021-10-15,000300,沪深300,CAPM市场基准,4896.558,4932.108,4939.815,4881.014,14282200100
2021-10-18,000300,沪深300,CAPM市场基准,4922.514,4874.775,4922.514,4844.938,14124519900
2021-10-19,000300,沪深300,CAPM市场基准,4869.391,4922.723,4928.143,4868.811,13526649300
2021-10-20,000300,沪深300,CAPM市场基准,4926.773,4910.185,4944.022,4898.365,14153318300
2021-10-21,000300,沪深300,CAPM市场基准,4914.738,4928.016,4946.176,4893.853,14889815400
2021-10-22,000300,沪深300,CAPM市场基准,4934.87,4959.725,4989.887,4934.87,14392622800
2021-10-25,000300,沪深300,CAPM市场基准,4940.896,4979.524,4981.65,4930.112,14186149000
2021-10-26,000300,沪深300,CAPM市场基准,4983.238,4963.098,5002.575,4953.479,14088894300
2021-10-27,000300,沪深300,CAPM市场基准,4949.227,4898.164,4949.227,4884.942,14711159300
2021-10-28,000300,沪深300,CAPM市场基准,4882.586,4864.138,4898.658,4846.278,15664947200
2021-10-29,000300,沪深300,CAPM市场基准,4861.267,4908.77,4908.77,4855.759,15988735300
2021-11-01,000300,沪深300,CAPM市场基准,4878.128,4890.685,4908.206,4858.249,17158397400
2021-11-02,000300,沪深300,CAPM市场基准,4886.185,4839.846,4911.227,4797.899,18543768800
2021-11-03,000300,沪深300,CAPM市场基准,4835.809,4821.112,4858.713,4804.366,14276382000
2021-11-04,000300,沪深300,CAPM市场基准,4841.091,4868.742,4873.939,4834.743,13259297000
2021-11-05,000300,沪深300,CAPM市场基准,4858.9,4842.346,4889.684,4841.744,14778935900
2021-11-08,000300,沪深300,CAPM市场基准,4841.153,4848.18,4866.082,4827.689,13739826400
2021-11-09,000300,沪深300,CAPM市场基准,4858.253,4846.744,4870.791,4818.539,11837552600
2021-11-10,000300,沪深300,CAPM市场基准,4832.801,4821.193,4832.801,4753.996,13511817900
2021-11-11,000300,沪深300,CAPM市场基准,4814.766,4898.653,4898.653,4809.111,16048486300
2021-11-12,000300,沪深300,CAPM市场基准,4902.929,4888.375,4909.084,4875.349,13266296900
2021-11-15,000300,沪深300,CAPM市场基准,4894.412,4882.378,4906.33,4863.396,12182314900
2021-11-16,000300,沪深300,CAPM市场基准,4880.896,4883.321,4915.372,4876.5,12725440600
2021-11-17,000300,沪深300,CAPM市场基准,4883.248,4885.754,4891.523,4864.52,10845922300
2021-11-18,000300,沪深300,CAPM市场基准,4871.422,4837.619,4871.422,4830.412,11448056500
2021-11-19,000300,沪深300,CAPM市场基准,4832.06,4890.058,4892.809,4829.567,12719831200
2021-11-22,000300,沪深300,CAPM市场基准,4895.388,4912.399,4918.996,4893.273,13809283600
2021-11-23,000300,沪深300,CAPM市场基准,4905.759,4913.346,4927.521,4896.878,15430441100
2021-11-24,000300,沪深300,CAPM市场基准,4914.027,4916.658,4935.489,4899.611,13715067300
2021-11-25,000300,沪深300,CAPM市场基准,4917.606,4896.442,4921.333,4891.728,11598403100
2021-11-26,000300,沪深300,CAPM市场基准,4886.952,4860.127,4886.952,4850.811,12036897400
2021-11-29,000300,沪深300,CAPM市场基准,4820.005,4851.423,4858.532,4818.706,13362686200
2021-11-30,000300,沪深300,CAPM市场基准,4857.183,4832.026,4871.253,4810.219,12963059600
2021-12-01,000300,沪深300,CAPM市场基准,4831.889,4843.851,4844.524,4823.925,12308678900
2021-12-02,000300,沪深300,CAPM市场基准,4839.914,4856.163,4866.851,4830.323,14808852100
2021-12-03,000300,沪深300,CAPM市场基准,4856.98,4901.018,4901.018,4853.351,14405962600
2021-12-06,000300,沪深300,CAPM市场基准,4909.429,4892.621,4943.903,4888.693,17361568300
2021-12-07,000300,沪深300,CAPM市场基准,4930.826,4922.102,4934.097,4895.218,17905346000
2021-12-08,000300,沪深300,CAPM市场基准,4934.406,4995.93,4995.93,4915.79,15749055900
2021-12-09,000300,沪深300,CAPM市场基准,5000.687,5078.69,5114.501,4999.41,22056877600
2021-12-10,000300,沪深300,CAPM市场基准,5046.268,5055.117,5060.055,5035.809,19369515400
2021-12-13,000300,沪深300,CAPM市场基准,5090.021,5083.801,5143.841,5079.728,21180159600
2021-12-14,000300,沪深300,CAPM市场基准,5066.35,5049.695,5075.214,5038.858,15910779000
2021-12-15,000300,沪深300,CAPM市场基准,5036.284,5005.899,5060.368,5003.778,15052975200
2021-12-16,000300,沪深300,CAPM市场基准,5006.611,5034.732,5034.732,4987.225,14405386700
2021-12-17,000300,沪深300,CAPM市场基准,5021.339,4954.76,5022.107,4954.759,14900539900
2021-12-20,000300,沪深300,CAPM市场基准,4934.966,4880.418,4971.673,4872.685,16967569000
2021-12-21,000300,沪深300,CAPM市场基准,4876.514,4913.485,4917.799,4872.949,14333989800
2021-12-22,000300,沪深300,CAPM市场基准,4924.577,4914.454,4936.673,4903.165,13325674000
2021-12-23,000300,沪深300,CAPM市场基准,4924.291,4948.739,4948.739,4906.747,13955540600
2021-12-24,000300,沪深300,CAPM市场基准,4953.062,4921.345,4964.906,4905.979,14267332300
2021-12-27,000300,沪深300,CAPM市场基准,4918.146,4919.324,4939.689,4894.16,12410095200
2021-12-28,000300,沪深300,CAPM市场基准,4923.692,4955.964,4959.145,4913.598,13045775700
2021-12-29,000300,沪深300,CAPM市场基准,4958.646,4883.48,4958.646,4883.48,11358700200
2021-12-30,000300,沪深300,CAPM市场基准,4882.156,4921.511,4940.178,4878.648,12161717800
2021-12-31,000300,沪深300,CAPM市场基准,4937.463,4940.373,4950.364,4923.139,12131373700
